date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI,Location,Urban/Rural
2022-09-11,63.84261904761902,43.88702380952378,875.1309523809518,49.49190476190473,45.25369047619045,76.08452380952376,73,64,44,76,57,62,76,Delhi,Urban
2022-09-12,74.93023809523805,51.841785714285685,1141.098412698412,60.12892857142854,51.218928571428535,73.52380952380948,86,75,57,74,64,75,86,Delhi,Urban
2022-09-13,37.01392857142855,24.46523809523808,521.6380952380949,36.61297619047617,34.39714285714284,56.19285714285712,41,37,26,56,43,46,56,Delhi,Urban
2022-09-14,29.25202380952379,19.40833333333332,435.7345238095236,32.24642857142855,25.52190476190475,50.33214285714283,32,29,22,50,32,40,50,Delhi,Urban
2022-09-15,45.56583333333331,31.63928571428569,919.0869047619044,50.02178571428569,38.22892857142855,43.11190476190473,53,46,46,43,48,63,63,Delhi,Urban
2022-09-16,66.18821428571425,45.18297619047616,913.3869047619042,48.01488095238093,43.30928571428569,68.47738095238091,75,66,46,68,54,60,75,Delhi,Urban
2022-09-17,105.3191666666666,70.08011904761901,1268.3107142857136,83.39857142857137,63.2955952380952,73.82063492063487,134,104,63,74,79,103,134,Delhi,Urban
2022-09-18,146.16698412698403,90.01932539682535,1585.1357142857132,80.28023809523805,62.77281746031742,74.72499999999995,200,131,79,75,78,100,200,Delhi,Urban
2022-09-19,127.1682142857142,87.49511904761899,1516.5742063492055,71.105119047619,55.291547619047584,73.72499999999995,192,118,76,74,69,89,192,Delhi,Urban
2022-09-20,123.2191666666666,85.97690476190472,1565.1357142857134,82.6948809523809,78.07190476190472,75.81547619047615,187,115,78,76,98,103,187,Delhi,Urban
2022-09-21,117.9807142857142,82.28571428571423,1419.7976190476184,73.69702380952377,71.93583333333329,79.27380952380948,174,112,71,79,90,92,174,Delhi,Urban
2022-09-22,62.85869047619044,43.52238095238093,831.2488095238091,53.79630952380949,33.26726190476189,49.08571428571426,73,63,42,49,42,67,73,Delhi,Urban
2022-09-23,42.25535714285712,28.845952380952365,647.5690476190472,44.37797619047617,26.464404761904746,61.579761904761874,48,42,32,62,33,55,62,Delhi,Urban
2022-09-24,40.46190476190474,27.43892857142856,635.3988095238092,47.20499999999998,28.06369047619046,47.1035714285714,46,40,32,47,35,59,59,Delhi,Urban
2022-09-25,72.32178571428567,47.74404761904759,1037.166666666666,54.42226190476188,41.06749999999997,62.11428571428568,80,72,52,62,51,68,80,Delhi,Urban
2022-09-26,96.39892857142851,58.45547619047616,1134.0488095238088,51.85928571428568,49.95353174603172,54.32023809523807,97,96,57,54,62,65,97,Delhi,Urban
2022-09-27,133.337738095238,75.4789682539682,1233.377777777777,59.64464285714282,53.128293650793616,49.71428571428569,152,122,62,50,66,75,152,Delhi,Urban
2022-09-28,128.21976190476184,82.05333333333328,1463.2440476190468,65.82797619047615,56.51222222222219,64.40952380952378,174,119,73,64,71,82,174,Delhi,Urban
2022-09-29,130.39309523809516,86.01916666666664,1411.2476190476182,65.4803571428571,51.19817460317457,70.43214285714281,187,120,71,70,64,82,187,Delhi,Urban
2022-09-30,140.22226190476184,92.36380952380948,1522.304761904761,67.93678571428568,53.85559523809521,70.45714285714281,208,127,76,70,67,85,208,Delhi,Urban
2022-10-01,158.4788888888888,89.527619047619,1512.0107142857134,70.71166666666663,55.71726190476187,57.00476190476187,198,139,76,57,70,88,198,Delhi,Urban
2022-10-02,113.78238095238088,69.2669444444444,1110.128174603174,63.30841269841266,41.52249999999997,62.12261904761901,131,109,56,62,52,79,131,Delhi,Urban
2022-10-03,84.19476190476185,51.40023809523806,834.6869047619043,43.68559523809521,37.91690476190474,69.58928571428568,86,84,42,70,47,55,86,Delhi,Urban
2022-10-04,124.65952380952376,84.80571428571425,1356.3380952380944,72.84432539682535,55.11849206349204,67.36547619047614,183,116,68,67,69,91,183,Delhi,Urban
2022-10-05,148.49023809523803,100.70587301587295,1661.9083333333322,92.89353174603168,65.40396825396822,53.59642857142853,236,132,83,54,82,113,236,Delhi,Urban
2022-10-06,36.60142857142855,24.41726190476189,624.4166666666663,43.00297619047617,41.82642857142854,46.17976190476188,41,37,31,46,52,54,54,Delhi,Urban
2022-10-07,36.07595238095236,24.047619047619037,581.5654761904758,37.378571428571405,42.219880952380926,42.17023809523807,40,36,29,42,53,47,53,Delhi,Urban
2022-10-08,36.29607142857141,25.312619047619037,597.3095238095235,37.515595238095216,27.9542857142857,23.814285714285703,42,36,30,24,35,47,47,Delhi,Urban
2022-10-09,29.470952380952365,20.22499999999999,522.8499999999997,39.82416666666664,34.32309523809521,31.44166666666665,34,29,26,31,43,50,50,Delhi,Urban
2022-10-10,60.69249999999997,40.72297619047617,1132.8543650793645,59.90035714285711,52.99226190476188,35.27499999999998,68,61,57,35,66,75,75,Delhi,Urban
2022-10-11,62.58107142857139,43.410714285714256,1025.421428571428,58.04964285714282,54.01912698412696,57.809523809523775,72,63,51,58,68,73,73,Delhi,Urban
2022-10-12,85.67607142857138,57.80654761904759,1362.8420634920628,59.5308333333333,53.29035714285711,53.27619047619044,96,86,68,53,67,74,96,Delhi,Urban
2022-10-13,85.93547619047614,57.06761904761902,1121.0702380952373,61.46464285714282,46.61904761904759,51.76547619047616,95,86,56,52,58,77,95,Delhi,Urban
2022-10-14,97.12083333333328,63.30499999999996,1097.9535714285707,52.22047619047616,42.83964285714283,65.48452380952376,111,97,55,65,54,65,111,Delhi,Urban
2022-10-15,146.91079365079358,91.0973809523809,1448.854761904761,75.30242063492058,57.3521825396825,59.73928571428568,204,131,72,60,72,94,204,Delhi,Urban
2022-10-16,173.61011904761895,116.59726190476184,1834.4738095238088,84.58186507936503,71.36226190476187,64.87499999999996,289,149,92,65,89,105,289,Delhi,Urban
2022-10-17,156.34714285714276,107.3844047619047,1781.9543650793642,87.54900793650789,59.38928571428568,65.15476190476187,258,138,89,65,74,108,258,Delhi,Urban
2022-10-18,175.01047619047608,120.86865079365072,1794.583333333332,84.50563492063488,60.888055555555525,51.51785714285711,301,150,90,52,76,105,301,Delhi,Urban
2022-10-19,148.01976190476182,97.8973809523809,1848.4305555555543,99.363492063492,67.020119047619,46.9535714285714,226,132,92,47,84,119,226,Delhi,Urban
2022-10-20,126.9384523809523,87.57880952380947,1720.9595238095226,92.50047619047614,67.72865079365076,51.4380952380952,192,118,86,51,85,113,192,Delhi,Urban
2022-10-21,172.2947619047618,116.75753968253962,1796.1349206349196,95.98496031746026,70.93325396825394,55.94166666666664,289,148,90,56,89,116,289,Delhi,Urban
2022-10-22,173.72281746031737,110.60777777777771,1747.9690476190465,81.18896825396821,74.33972222222218,59.87142857142854,269,149,87,60,93,101,269,Delhi,Urban
2022-10-23,159.9609523809523,108.1786904761904,1744.8944444444437,77.72059523809519,65.17428571428569,46.34999999999997,261,140,87,46,81,97,261,Delhi,Urban
2022-10-24,97.82702380952377,63.924404761904725,901.1154761904756,51.7260714285714,41.31892857142855,62.06666666666664,113,98,45,62,52,65,113,Delhi,Urban
2022-10-25,127.33083333333326,82.7196428571428,1185.8476190476183,51.43047619047616,42.908769841269816,80.42976190476186,176,118,59,80,54,64,176,Delhi,Urban
2022-10-26,197.6790476190475,116.6020634920634,1828.6194444444436,90.996746031746,66.90892857142853,59.34166666666663,289,165,91,59,84,111,289,Delhi,Urban
2022-10-27,190.67162698412687,104.069365079365,1792.9603174603164,95.93615079365073,66.58420634920631,52.982142857142826,247,160,90,53,83,116,247,Delhi,Urban
2022-10-28,188.9603968253967,109.63777777777771,1579.3579365079356,95.155992063492,62.63797619047616,54.12142857142854,265,159,79,54,78,115,265,Delhi,Urban
2022-10-29,192.02416666666656,104.67908730158724,1790.0154761904753,95.14499999999994,63.838373015872975,57.17023809523806,249,161,90,57,80,115,249,Delhi,Urban
2022-10-30,211.211984126984,136.08011904761898,1885.692857142856,88.78996031746027,65.41845238095235,58.5380952380952,312,174,94,59,82,109,312,Delhi,Urban
2022-10-31,199.0748809523808,116.82503968253964,1918.76984126984,94.76833333333327,67.91873015873013,62.08690476190473,289,166,96,62,85,115,289,Delhi,Urban
2022-11-01,225.8572619047618,145.99174603174595,1800.6575396825383,101.12400793650788,73.52523809523805,74.32619047619043,320,184,90,74,92,121,320,Delhi,Urban
2022-11-02,175.30353174603167,113.07202380952374,1050.163095238095,56.54952380952378,61.69999999999997,84.26428571428566,277,150,53,84,77,71,277,Delhi,Urban
2022-11-03,165.8249999999999,109.3146428571428,1441.5007936507927,62.67964285714282,62.32519841269838,61.49880952380949,264,144,72,61,78,78,264,Delhi,Urban
2022-11-04,218.83436507936491,125.85222222222215,1853.068253968253,105.6216666666666,73.7203571428571,56.52976190476187,305,179,93,57,92,126,305,Delhi,Urban
2022-11-05,196.16404761904752,132.0157142857142,1442.1583333333326,88.25357142857138,65.2712698412698,60.610714285714245,309,164,72,61,82,108,309,Delhi,Urban
2022-11-06,219.1610714285713,146.43531746031738,1821.2464285714275,97.65722222222216,68.73126984126979,31.976190476190457,320,179,91,32,86,118,320,Delhi,Urban
2022-11-07,209.75440476190465,134.24853174603166,1870.204365079364,94.72047619047612,75.97246031746027,57.93214285714282,311,173,94,58,95,115,311,Delhi,Urban
2022-11-08,176.2629761904761,120.02214285714278,1699.3607142857134,73.11607142857139,70.25797619047616,38.56666666666664,300,151,85,39,88,91,300,Delhi,Urban
2022-11-09,183.74353174603164,103.19630952380946,1797.222222222221,95.4489682539682,72.00257936507931,41.71547619047617,244,156,90,42,90,115,244,Delhi,Urban
2022-11-10,156.50603174603165,97.850119047619,1469.4722222222215,72.3528571428571,63.24404761904759,65.9130952380952,226,138,73,66,79,90,226,Delhi,Urban
2022-11-11,116.5216666666666,75.45607142857138,873.2535714285709,39.70166666666665,30.97845238095236,59.94523809523806,152,111,44,60,39,50,152,Delhi,Urban
2022-11-12,109.86297619047612,70.08654761904758,888.0904761904758,42.93904761904759,33.66357142857141,73.13333333333328,134,107,44,73,42,54,134,Delhi,Urban
2022-11-13,151.3820634920634,90.08376984126978,1507.645634920634,70.0778571428571,54.15884920634917,48.83452380952378,200,134,75,49,68,88,200,Delhi,Urban
2022-11-14,126.052738095238,84.09369047619042,1022.6277777777772,64.22249999999995,61.77313492063488,60.4428571428571,180,117,51,60,77,80,180,Delhi,Urban
2022-11-15,128.49428571428564,85.31666666666662,1155.282539682539,61.55142857142854,54.34575396825394,48.3488095238095,184,119,58,48,68,77,184,Delhi,Urban
2022-11-16,109.83678571428564,69.26380952380948,688.2309523809519,35.6642857142857,31.60321428571427,66.78095238095234,131,107,34,67,40,45,131,Delhi,Urban
2022-11-17,117.47630952380946,73.30440476190472,836.6285714285709,40.177261904761885,31.032023809523796,72.49166666666663,144,112,42,72,39,50,144,Delhi,Urban
2022-11-18,141.51928571428564,94.76797619047612,1508.6130952380945,67.23607142857139,57.45031746031743,54.17738095238092,216,128,75,54,72,84,216,Delhi,Urban
2022-11-19,144.81190476190469,95.71047619047611,1077.6642857142851,57.49035714285711,69.29448412698409,61.84285714285711,219,130,54,62,87,72,219,Delhi,Urban
2022-11-20,104.23404761904756,66.90630952380948,772.9964285714282,42.66749999999997,54.51190476190473,77.59166666666663,123,103,39,78,68,53,123,Delhi,Urban
2022-11-21,90.430119047619,56.848809523809486,867.3107142857137,43.56583333333331,40.28531746031744,71.19642857142853,95,90,43,71,50,54,95,Delhi,Urban
2022-11-22,86.31297619047615,55.193928571428536,961.9845238095232,48.62749999999997,30.7640476190476,69.23928571428567,92,86,48,69,38,61,92,Delhi,Urban
2022-11-23,94.07035714285708,59.707023809523776,1172.839285714285,52.05523809523806,29.26773809523808,66.03214285714282,100,94,59,66,37,65,100,Delhi,Urban
2022-11-24,149.65964285714276,97.2689285714285,1539.7650793650785,69.04607142857138,55.74230158730156,53.77619047619044,224,133,77,54,70,86,224,Delhi,Urban
2022-11-25,153.56380952380945,92.34499999999996,1599.2642857142848,75.1521428571428,63.51460317460314,66.39999999999996,208,136,80,66,79,94,208,Delhi,Urban
2022-11-26,123.10773809523802,79.29047619047614,1070.5523809523804,47.94738095238092,43.23190476190474,86.68333333333328,164,115,54,87,54,60,164,Delhi,Urban
2022-11-27,145.0207142857142,97.62059523809518,1163.3857142857137,57.029404761904736,62.41412698412695,68.5023809523809,225,130,58,69,78,71,225,Delhi,Urban
2022-11-28,183.56214285714276,119.55738095238088,1369.20238095238,64.98607142857139,72.35198412698408,64.78333333333329,299,156,68,65,90,81,299,Delhi,Urban
2022-11-29,171.37559523809514,117.02123015873008,1351.911904761904,63.99202380952377,73.18277777777773,83.45833333333329,290,148,68,83,91,80,290,Delhi,Urban
2022-11-30,165.35035714285706,112.71369047619042,1376.3690476190468,75.3383333333333,68.6090079365079,73.20595238095234,276,144,69,73,86,94,276,Delhi,Urban
2022-12-01,179.77801587301576,112.76412698412692,1531.8690476190468,84.73249999999994,70.86440476190472,71.46666666666663,276,153,77,71,89,105,276,Delhi,Urban
2022-12-02,178.11297619047608,97.51134920634917,1725.3511904761897,81.80130952380948,59.83551587301584,61.58333333333329,225,152,86,62,75,102,225,Delhi,Urban
2022-12-03,169.34285714285704,94.38845238095232,1667.0738095238084,88.80126984126979,61.04253968253965,78.09404761904757,215,146,83,78,76,109,215,Delhi,Urban
2022-12-04,203.14710317460307,114.78432539682534,1743.0150793650782,88.08384920634916,69.88833333333329,50.64404761904759,283,169,87,51,87,108,283,Delhi,Urban
2022-12-05,160.46103174603164,101.48321428571424,1753.7107142857133,82.41424603174598,65.65111111111108,56.70833333333329,238,140,88,57,82,102,238,Delhi,Urban
2022-12-06,102.70797619047612,64.97249999999995,948.1428571428564,35.215833333333315,43.63396825396823,99.63928571428566,117,102,47,100,55,44,117,Delhi,Urban
2022-12-07,111.43357142857135,67.29690476190471,721.9190476190471,31.59440476190474,49.85444444444442,82.85476190476186,124,108,36,83,62,39,124,Delhi,Urban
2022-12-08,127.5504761904761,83.58178571428567,928.6047619047612,51.43166666666664,58.69738095238092,54.62738095238092,179,118,46,55,73,64,179,Delhi,Urban
2022-12-09,175.8495238095237,107.70357142857137,1592.559126984126,85.230119047619,62.81186507936505,45.39404761904759,259,151,80,45,79,105,259,Delhi,Urban
2022-12-10,119.4914285714285,79.42714285714281,1608.567460317459,71.29142857142853,49.15547619047616,39.89285714285712,165,113,80,40,61,89,165,Delhi,Urban
2022-12-11,91.05499999999996,58.542261904761865,888.9976190476185,54.8458333333333,46.1060714285714,37.10714285714284,98,91,44,37,58,69,98,Delhi,Urban
2022-12-12,74.59142857142852,44.58833333333331,607.8249999999997,35.79083333333331,45.59849206349204,55.87619047619044,74,75,30,56,57,45,75,Delhi,Urban
2022-12-13,38.92857142857141,23.833214285714277,364.47023809523785,15.589404761904753,22.94710317460316,56.25595238095235,40,39,18,56,29,19,56,Delhi,Urban
2022-12-14,0.866071428571428,0.5983333333333329,59.90595238095235,0.0,0.6249999999999997,28.49285714285713,1,1,3,28,1,0,28,Delhi,Urban
2022-12-15,1.4769047619047606,1.0032142857142847,64.79880952380948,0.1974999999999996,0.5952380952380947,32.333333333333314,2,1,3,32,1,0,32,Delhi,Urban
2022-12-16,123.4864285714285,81.01071428571424,1433.0027777777768,50.22035714285712,55.158769841269816,51.94761904761901,170,116,72,52,69,63,170,Delhi,Urban
2022-12-17,163.90333333333322,107.95297619047612,1720.8253968253955,62.262023809523775,62.09063492063489,46.86785714285711,260,143,86,47,78,78,260,Delhi,Urban
2022-12-18,203.6040873015872,122.7678174603174,1935.736507936507,88.44468253968249,73.26496031746028,59.94999999999997,302,169,97,60,92,108,302,Delhi,Urban
2022-12-19,190.6446428571428,130.61015873015867,1621.8178571428562,68.30964285714282,70.89361111111107,68.49047619047614,308,160,81,68,89,85,308,Delhi,Urban
2022-12-20,157.58440476190466,107.83345238095232,1460.4214285714277,60.44702380952378,66.89253968253965,70.39642857142853,259,138,73,70,84,76,259,Delhi,Urban
2022-12-21,160.4657142857142,109.85976190476184,1692.762698412697,69.17785714285709,66.8126587301587,67.73452380952376,266,140,85,68,84,86,266,Delhi,Urban
2022-12-22,142.38226190476183,96.84630952380948,1828.7226190476176,81.66345238095234,52.76797619047616,51.70595238095235,223,128,91,52,66,102,223,Delhi,Urban
2022-12-23,142.9532142857142,98.34749999999995,1884.831349206348,87.47313492063488,60.03345238095235,49.81309523809521,228,129,94,50,75,107,228,Delhi,Urban
2022-12-24,102.76702380952374,65.48773809523806,1233.999999999999,50.55119047619045,40.19785714285712,71.23095238095235,118,102,62,71,50,63,118,Delhi,Urban
2022-12-25,135.66261904761896,90.55666666666662,1610.7142857142846,56.86809523809521,54.553214285714255,74.11666666666663,202,124,81,74,68,71,202,Delhi,Urban
2022-12-26,152.7741666666666,104.13999999999992,1497.8857142857134,61.133214285714246,56.523571428571394,60.53214285714282,247,135,75,61,71,76,247,Delhi,Urban
2022-12-27,137.1847619047618,89.58952380952375,1173.341666666666,37.1188095238095,48.44829365079362,95.62142857142852,199,125,59,96,61,46,199,Delhi,Urban
2022-12-28,121.5194047619047,76.96857142857138,1027.7476190476184,36.3865476190476,49.279642857142825,86.27023809523804,157,114,51,86,62,45,157,Delhi,Urban
2022-12-29,177.3929761904761,119.2346031746031,1768.2083333333323,79.66884920634917,65.42861111111107,59.53452380952377,297,152,88,60,82,100,297,Delhi,Urban
2022-12-30,189.38305555555544,121.50861111111102,1767.4630952380942,75.9367063492063,65.40142857142854,52.93809523809521,301,160,88,53,82,95,301,Delhi,Urban
2022-12-31,115.24630952380944,73.36440476190471,1300.9345238095232,50.88916666666663,36.57440476190474,41.78095238095236,145,110,65,42,46,64,145,Delhi,Urban
2023-01-01,159.44892857142847,89.56067460317455,1787.8388888888878,80.9889682539682,62.24039682539679,44.24642857142855,199,140,89,44,78,101,199,Delhi,Urban
2023-01-02,179.1086507936507,107.02567460317454,1846.8626984126972,91.87940476190472,67.87813492063488,41.27499999999998,257,153,92,41,85,112,257,Delhi,Urban
2023-01-03,156.54214285714278,98.32972222222216,1742.7781746031735,79.00916666666662,56.283134920634886,56.061904761904735,228,138,87,56,70,99,228,Delhi,Urban
2023-01-04,173.34464285714276,118.56904761904757,1930.6603174603165,82.29154761904756,63.223333333333294,55.05595238095234,295,149,97,55,79,102,295,Delhi,Urban
2023-01-05,201.05309523809512,120.48547619047612,2097.935317460316,92.02630952380947,64.64111111111107,49.05714285714283,300,167,101,49,81,112,300,Delhi,Urban
2023-01-06,213.88551587301572,134.3741269841269,2081.7365079365068,95.12186507936502,70.00079365079361,49.98690476190473,311,176,101,50,88,115,311,Delhi,Urban
